,modo_llegada,modo_salida,pesoKG,tiempoMin,tiempoHoras
4283,tren,barco,5665,30.676788568434354,0
4284,barco,tren,7722,30.578741547611124,0
4285,barco,tren,9979,30.73169962803001,0
4286,tren,barco,1119,30.104378013425226,0
4287,tren,barco,6368,30.845892333225695,0
4288,barco,tren,8683,30.39379153264244,0
4289,barco,tren,1692,30.172240802399344,0
4290,barco,tren,4961,30.49512011777203,0
4291,barco,tren,2868,30.131428953294712,0
4292,barco,tren,7826,30.485681036446607,0
4293,barco,tren,7970,30.531221250269937,0
4294,tren,barco,9515,31.058662134181443,0
4295,tren,barco,9067,30.930078036124762,0
4296,tren,barco,1573,30.19203278178037,0
4297,barco,tren,1805,30.17887746548085,0
4298,barco,tren,1067,30.088061623170912,0
4299,barco,tren,7877,30.486585060945583,0
4300,barco,tren,9111,30.50676675009352,0
4301,barco,tren,4659,30.259266304582788,0
4302,tren,barco,7142,30.82611829848006,0
4303,tren,barco,2516,30.236668039698174,0
4304,tren,barco,8107,30.905057063821772,0
4305,barco,tren,3310,30.176649224154158,0
4306,tren,barco,9248,30.924660833143793,0
4307,barco,tren,1417,30.180560885125942,0
4308,barco,tren,4692,30.322180660077183,0
4309,barco,tren,8283,30.669286476978332,0
4310,tren,barco,6654,30.53879012585831,0
4311,barco,tren,1792,30.12156382109305,0
4312,tren,barco,8083,30.695416600402705,0
4313,barco,tren,8435,30.66731638427632,0
4314,barco,tren,4986,30.319990838340395,0
4315,tren,barco,7478,30.708563314413897,0
4316,tren,barco,2056,30.190071001393314,0
4317,tren,barco,3728,30.441394066871833,0
4318,tren,barco,5325,30.707090700905795,0
4319,barco,tren,6656,30.645877694891887,0
4320,barco,tren,1201,30.073753680998227,0
4321,tren,barco,9883,30.849521943733215,0
4322,tren,barco,7797,30.679093683374486,0
4323,tren,barco,5032,30.669916482382014,0
4324,tren,barco,7387,30.585980792339953,0
4325,tren,barco,7342,31.11815836315512,0
4326,barco,tren,4204,30.32958023346521,0
4327,barco,tren,6807,30.54897122138528,0
4328,tren,barco,1887,30.172862089913156,0
4329,barco,tren,7091,30.49629608401631,0
4330,tren,barco,3337,30.517243204335152,0
4331,tren,barco,2553,30.32489451223561,0
4332,barco,tren,9769,31.0522184205361,0
4333,barco,tren,2419,30.155312974320996,0
4334,barco,tren,1013,30.07584552753207,0
4335,barco,tren,6908,30.449775341226417,0
4336,barco,tren,9531,30.523761170164505,0
4337,tren,barco,9863,30.94983059395535,0
4338,tren,barco,5978,30.556443878211006,0
4339,tren,barco,3962,30.266092442919017,0
4340,tren,barco,8599,30.634278366818833,0
4341,barco,tren,8142,30.694861633435053,0
4342,barco,tren,3888,30.15874099618564,0
4343,tren,barco,6808,30.58043556308702,0
4344,tren,barco,2091,30.20611283157699,0
4345,barco,tren,9471,30.510815390217502,0
4346,barco,tren,8935,30.55371961708036,0
4347,tren,barco,3687,30.494085980714395,0
4348,tren,barco,2846,30.40401970474358,0
4349,barco,tren,3084,30.19708846749251,0
4350,tren,barco,1934,30.271059998428147,0
4351,barco,tren,2950,30.17054629862926,0
4352,tren,barco,2232,30.201780410751542,0
4353,barco,tren,8753,30.683678711072815,0
4354,tren,barco,8870,31.02174467583277,0
4355,tren,barco,5916,30.441009220437373,0
4356,barco,tren,2846,30.196595099562824,0
4357,barco,tren,1274,30.04876942092726,0
4358,barco,tren,1722,30.0966577056789,0
4359,barco,tren,4229,30.253823500738022,0
4360,tren,barco,2947,30.237037618602024,0
4361,barco,tren,9133,30.60849857212189,0
4362,tren,barco,3507,30.422268599007285,0
4363,barco,tren,9622,30.505561187503286,0
4364,tren,barco,5000,30.651529107159792,0
4365,barco,tren,2244,30.25133467036992,0
4366,tren,barco,3932,30.32199165262571,0
4367,barco,tren,8068,30.884878918420696,0
4368,barco,tren,6165,30.433393347981323,0
4369,tren,barco,9223,30.848919798537228,0
4370,tren,barco,7650,30.908820907853883,0
4371,barco,tren,8878,30.755580268320866,0
4372,tren,barco,5853,30.439304075346925,0
4373,barco,tren,2731,30.118104901177084,0
4374,barco,tren,2376,30.1831301514751,0
4375,tren,barco,5909,30.656539725551056,0
4376,barco,tren,3906,30.20563651653165,0
4377,tren,barco,6144,30.388984486420302,0
4378,barco,tren,3044,30.20317391416041,0
4379,barco,tren,3634,30.250016073651654,0
4380,barco,tren,2210,30.15866902475649,0
4381,barco,tren,7756,30.801515171567736,0
4382,tren,barco,4021,30.42568434968556,0
4383,tren,barco,1441,30.104394727333144,0
4384,barco,tren,6349,30.393459186172617,0
4385,barco,tren,3145,30.28260603542563,0
4386,barco,tren,7891,30.735003560784804,0
4387,tren,barco,6192,30.38584305321191,0
4388,tren,barco,4632,30.3715177882898,0
4389,tren,barco,2103,30.24963714727998,0
4390,barco,tren,1981,30.125079796791564,0
4391,tren,barco,1272,30.108985125497128,0
4392,barco,tren,2271,30.175105570883936,0
4393,tren,barco,4679,30.381657017830282,0
4394,tren,barco,5207,30.54875752361937,0
4395,tren,barco,3497,30.525715712679315,0
4396,barco,tren,4583,30.48710412574409,0
4397,barco,tren,1333,30.084885416561214,0
4398,tren,barco,2045,30.16772605995905,0
4399,barco,tren,4425,30.32080501802967,0
4400,barco,tren,1963,30.13035090584533,0
4401,barco,tren,3794,30.285711151186433,0
4402,barco,tren,5967,30.463485555689044,0
4403,barco,tren,9584,30.762756837567842,0
4404,barco,tren,9908,30.49206526059364,0
4405,tren,barco,4090,30.519335909143074,0
4406,barco,tren,6244,30.468192094270094,0
4407,tren,barco,9119,31.076038795345575,0
4408,barco,tren,7157,30.42814979966673,0
4409,tren,barco,5509,30.37162781261839,0
4410,tren,barco,5724,30.62099802644504,0
4411,barco,tren,1036,30.073590480268837,0
4412,barco,tren,7001,30.4718812053225,0
4413,barco,tren,6697,30.706900395423666,0
4414,barco,tren,5899,30.37743833629153,0
4415,barco,tren,8412,30.660891480276952,0
4416,barco,tren,7863,30.62206544159234,0
4417,barco,tren,6939,30.539491860161824,0
4418,barco,tren,4929,30.204172686411898,0
4419,tren,barco,6222,30.78849088047852,0
4420,tren,barco,5545,30.46848239428089,0
4421,barco,tren,8237,30.522136104595187,0
4422,barco,tren,9253,30.893787699006147,0
4423,tren,barco,4888,30.763915541345657,0
4424,barco,tren,6980,30.621255989172354,0
4425,tren,barco,6000,30.509938210695108,0
4426,tren,barco,5704,30.47497863870574,0
4427,barco,tren,6073,30.3660896769078,0
4428,tren,barco,6388,30.6072727147272,0
4429,tren,barco,7375,30.946037949201667,0
4430,tren,barco,5255,30.320866020179867,0
4431,barco,tren,6037,30.43369406143594,0
4432,tren,barco,1489,30.18987837976997,0
4433,barco,tren,3993,30.319425931941183,0
4434,tren,barco,2936,30.16865853076272,0
4435,tren,barco,9606,30.946305327429364,0
4436,barco,tren,1150,30.119023420703595,0
4437,barco,tren,2993,30.332854264905304,0
4438,barco,tren,1031,30.070913773882175,0
4439,tren,barco,2123,30.11803665504912,0
4440,barco,tren,7575,30.719100153091357,0
4441,tren,barco,3856,30.545413971507724,0
4442,tren,barco,1559,30.10461216875927,0
4443,barco,tren,5788,30.31257794378765,0
4444,tren,barco,4303,30.319064003162005,0
4445,tren,barco,1158,30.15743307334367,0
4446,barco,tren,8697,30.91769407526906,0
4447,tren,barco,4516,30.390073607828388,0
4448,barco,tren,1445,30.1245009668197,0
4449,barco,tren,7390,30.532750312887757,0
4450,tren,barco,6036,30.60932820656032,0
4451,tren,barco,6260,30.38297051778566,0
4452,tren,barco,5813,30.747561410390883,0
4453,tren,barco,2110,30.12628216962929,0
4454,tren,barco,4911,30.34162255487397,0
4455,barco,tren,6908,30.643354910953683,0
4456,tren,barco,1981,30.131433441066463,0
4457,tren,barco,1184,30.10489439929426,0
4458,barco,tren,4428,30.321672703814453,0
4459,tren,barco,4278,30.474943949572978,0
4460,barco,tren,7849,30.40808506359326,0
4461,tren,barco,5846,30.658245989106316,0
4462,barco,tren,9493,30.734902981308252,0
4463,tren,barco,7492,30.685347343590827,0
4464,tren,barco,6434,30.96261549577862,0
4465,tren,barco,8071,30.74527126690541,0
4466,tren,barco,2753,30.28281615779863,0
4467,tren,barco,6990,30.965731443941085,0
4468,tren,barco,7575,30.6744904839159,0
4469,barco,tren,1761,30.138992334046492,0
4470,tren,barco,3715,30.326284113271505,0
4471,tren,barco,6545,30.539461288883366,0
4472,tren,barco,4526,30.53181707337523,0
4473,tren,barco,4651,30.344286724215213,0
4474,tren,barco,7643,30.996970886512912,0
4475,barco,tren,8584,30.734214163194697,0
4476,barco,tren,2419,30.185299059667138,0
4477,tren,barco,5963,30.581206095567794,0
4478,barco,tren,1966,30.14788740653333,0
4479,tren,barco,7703,30.648764122661575,0
4480,tren,barco,7201,30.408449638061608,0
4481,barco,tren,2196,30.153521724917947,0
4482,tren,barco,9189,30.97377508458549,0
4483,tren,barco,6954,30.54834987800482,0
4484,barco,tren,4611,30.405430043613336,0
4485,tren,barco,9905,31.010004499779814,0
4486,barco,tren,6040,30.72095683430508,0
4487,barco,tren,5090,30.34251824056913,0
4488,barco,tren,3060,30.30926589049754,0
4489,tren,barco,3688,30.28763509500765,0
4490,barco,tren,8618,30.844203661833163,0
4491,barco,tren,1693,30.08903359687402,0
4492,tren,barco,3031,30.291481308207743,0
4493,barco,tren,1514,30.096868221862415,0
4494,barco,tren,8831,30.672824204969643,0
4495,tren,barco,5690,30.376736381461917,0
4496,barco,tren,1228,30.117463400952786,0
4497,barco,tren,6276,30.392888226362455,0
4498,tren,barco,8115,30.625608216306848,0
4499,tren,barco,2927,30.406184871722736,0
4500,barco,tren,3713,30.366399725680136,0
4501,barco,tren,8787,30.585580664133015,0
4502,barco,tren,4423,30.220117052652835,0
4503,barco,tren,5850,30.37309955673423,0
4504,barco,tren,5727,30.29991458094337,0
4505,tren,barco,2097,30.57239916099179,0
4506,barco,tren,8576,30.510505688109717,0
4507,barco,tren,3729,30.23048048496016,0
4508,tren,barco,3524,30.240792403866667,0
4509,barco,tren,3849,30.317204758482497,0
4510,tren,barco,2599,30.30798566619878,0
4511,barco,tren,6360,30.449003355997135,0
4512,barco,tren,9343,30.565652016543137,0
4513,barco,tren,3492,30.330607541453354,0
4514,barco,tren,4588,30.391441982537845,0
4515,tren,barco,8654,30.8765619284905,0
4516,tren,barco,5536,30.582994402447206,0
4517,barco,tren,8346,30.86607407189749,0
4518,tren,barco,4416,30.51405166348762,0
4519,barco,tren,9400,30.683381196130558,0
4520,tren,barco,5435,30.61171659700779,0
4521,barco,tren,4511,30.377755062045612,0
4522,tren,barco,1573,30.093898646088867,0
4523,barco,tren,2504,30.15538502559682,0
4524,tren,barco,6432,30.733960111623254,0
4525,tren,barco,7103,30.528628808049454,0
4526,barco,tren,8662,30.715715818403527,0
4527,barco,tren,7190,30.64249544823713,0
4528,tren,barco,4156,30.31366413577716,0
4529,tren,barco,7395,30.48009186388876,0
4530,barco,tren,6258,30.437960224219236,0
4531,barco,tren,3596,30.298774882802636,0
4532,tren,barco,7092,30.54582809383793,0
4533,tren,barco,5234,30.515042119305505,0
4534,tren,barco,7380,30.785870989981664,0
4535,barco,tren,3155,30.3335805538076,0
4536,barco,tren,2151,30.128303755953723,0
4537,barco,tren,5403,30.371943961727446,0
4538,barco,tren,9005,30.980704087172263,0
4539,barco,tren,1583,30.082013984050096,0
4540,tren,barco,2580,30.202190378254656,0
4541,barco,tren,3137,30.20480333087805,0
4542,tren,barco,5311,30.54647229692847,0
4543,tren,barco,4489,30.494086191414574,0
4544,barco,tren,7136,30.70643701318796,0
4545,tren,barco,4436,30.5776713577662,0
4546,tren,barco,9387,31.076445843975634,0
4547,tren,barco,4941,30.278589868296905,0
4548,tren,barco,1889,30.279085766301137,0
4549,tren,barco,3391,30.270383090572178,0
4550,barco,tren,6721,30.477352688232525,0
4551,tren,barco,6163,30.753292070654506,0
4552,tren,barco,4583,30.405768663635207,0
4553,barco,tren,2345,30.23721031593238,0
4554,barco,tren,1671,30.097834523115935,0
4555,tren,barco,4319,30.606844349907696,0
4556,tren,barco,3852,30.426531456139585,0
4557,tren,barco,9381,30.647294901167413,0
4558,barco,tren,7739,30.34818803051387,0
4559,tren,barco,8449,30.74123500154697,0
4560,barco,tren,2804,30.159233743508914,0
4561,barco,tren,6059,30.42932518149585,0
4562,barco,tren,6306,30.397051686739154,0
4563,tren,barco,2827,30.299506300616024,0
4564,tren,barco,1328,30.164917885238285,0
4565,tren,barco,1549,30.204907106128204,0
4566,tren,barco,9653,31.24570557726048,0
4567,tren,barco,9462,30.59573948346702,0
4568,barco,tren,7580,30.77666056461822,0
4569,tren,barco,4565,30.285179577888115,0
4570,barco,tren,6365,30.272980776954544,0
4571,tren,barco,2049,30.24763904752227,0
4572,tren,barco,1918,30.161200394093417,0
4573,barco,tren,5558,30.218584838096714,0
4574,tren,barco,6518,30.366168674969195,0
4575,barco,tren,1146,30.06862427664546,0
4576,tren,barco,7644,30.4641669936793,0
4577,tren,barco,8773,30.4552393605323,0
4578,barco,tren,5228,30.249138804076857,0
4579,tren,barco,5975,30.701503909929144,0
4580,tren,barco,6840,30.588543963616264,0
4581,tren,barco,8483,30.777175781130577,0
4582,tren,barco,6251,30.56809831927496,0
4583,tren,barco,6717,30.466079143296213,0
4584,tren,barco,1432,30.145090961303293,0
4585,barco,tren,9782,30.872682236621145,0
4586,barco,tren,9886,30.933412694170812,0
4587,tren,barco,5574,30.639983292818926,0
4588,barco,tren,5685,30.467188562950632,0
4589,tren,barco,3689,30.537764774275164,0
4590,barco,tren,7794,30.460882672007386,0
4591,tren,barco,4896,30.45426575844196,0
4592,tren,barco,2988,30.186257945043273,0
4593,tren,barco,6308,30.48986870328688,0
4594,tren,barco,9103,30.51120987330161,0
4595,tren,barco,7127,30.409144925701174,0
4596,barco,tren,1561,30.16046582804576,0
4597,barco,tren,6744,30.5306844456069,0
4598,barco,tren,1776,30.101816822755644,0
4599,tren,barco,1789,30.205637768836986,0
4600,barco,tren,4803,30.293653171768007,0
4601,tren,barco,8278,30.750605177629495,0
4602,barco,tren,4169,30.4427855428146,0
4603,tren,barco,4408,30.33361058009593,0
4604,tren,barco,3687,30.5515064097413,0
4605,tren,barco,3878,30.383283807375236,0
4606,barco,tren,5303,30.302457984370477,0
4607,tren,barco,4386,30.33617268058595,0
4608,tren,barco,6298,30.566229317584654,0
4609,tren,barco,7407,30.93584969415628,0
4610,barco,tren,4669,30.398183942862207,0
4611,barco,tren,2910,30.255672551262826,0
4612,tren,barco,2307,30.296381202201044,0
4613,barco,tren,1292,30.110733882788413,0
4614,tren,barco,8948,30.54524429097013,0
4615,tren,barco,2995,30.287460358413846,0
4616,tren,barco,6811,30.741007048516288,0
4617,tren,barco,3017,30.169632415619166,0
4618,barco,tren,8748,30.581686476520645,0
4619,tren,barco,1334,30.118109068886547,0
4620,barco,tren,7536,30.364615071015983,0
4621,barco,tren,7106,30.554710225870092,0
4622,barco,tren,3508,30.296007106475585,0
4623,barco,tren,5091,30.274716642820415,0
4624,tren,barco,5110,30.30819843580708,0
4625,barco,tren,1717,30.173179878649517,0
4626,tren,barco,5125,30.540558330576637,0
4627,tren,barco,7861,30.825229089100226,0
4628,barco,tren,8068,30.717891578743757,0
4629,barco,tren,5765,30.377802690400415,0
4630,barco,tren,8168,30.676345991945862,0
4631,barco,tren,3469,30.22825405164184,0
4632,barco,tren,1872,30.119430833931254,0
4633,tren,barco,3882,30.294308564196065,0
4634,tren,barco,7597,30.618734709306555,0
4635,tren,barco,2737,30.391221367564935,0
4636,barco,tren,4470,30.18705783254466,0
4637,tren,barco,1111,30.117948658980616,0
4638,barco,tren,1728,30.126800421157057,0
4639,barco,tren,1738,30.14508671689423,0
4640,barco,tren,1964,30.204954832930024,0
4641,tren,barco,8865,31.013308994944477,0
4642,barco,tren,5317,30.176097167880148,0
4643,barco,tren,1725,30.087962955984136,0
4644,barco,tren,7623,30.527522102401587,0
4645,barco,tren,7685,30.486900576917677,0
4646,tren,barco,8836,30.818960978265654,0
4647,barco,tren,6204,30.637238001934485,0
4648,tren,barco,4493,30.432197877606093,0
4649,tren,barco,5683,30.648153564966805,0
4650,tren,barco,4189,30.40881495992741,0
4651,barco,tren,5786,30.276751910169313,0
4652,tren,barco,1445,30.15206808512269,0
4653,barco,tren,7809,30.32956316147828,0
4654,barco,tren,4844,30.335700062206005,0
4655,barco,tren,5655,30.344214452684444,0
4656,barco,tren,3775,30.27247471184961,0
4657,tren,barco,8666,31.255583002976614,0
4658,tren,barco,3702,30.423450912534406,0
4659,barco,tren,8129,30.340101386849017,0
4660,barco,tren,8186,30.83796097809782,0
4661,barco,tren,9308,30.39198036980604,0
4662,barco,tren,8305,30.43469908187599,0
4663,barco,tren,7410,30.719010019812746,0
4664,tren,barco,7228,30.831395535974085,0
4665,tren,barco,2083,30.174843105513403,0
4666,tren,barco,7004,30.858470867847323,0
4667,barco,tren,3199,30.377172502647568,0
4668,tren,barco,8961,30.67399205456813,0
4669,barco,tren,4724,30.43805554303675,0
4670,barco,tren,7639,30.418723612644477,0
4671,barco,tren,3702,30.186677502443484,0
4672,barco,tren,5917,30.442306064691575,0
4673,barco,tren,4023,30.2874179788175,0
4674,barco,tren,3924,30.317325614476193,0
4675,barco,tren,6509,30.588148317364436,0
4676,tren,barco,9486,30.756782638156913,0
4677,barco,tren,3684,30.43642807283835,0
4678,barco,tren,6441,30.528944597476297,0
4679,barco,tren,2418,30.205291763835948,0
4680,tren,barco,2914,30.141687180354563,0
4681,barco,tren,3679,30.389676962785963,0
4682,tren,barco,3517,30.250378240185164,0
4683,barco,tren,6718,30.596975295143732,0
4684,tren,barco,4620,30.715996903242296,0
4685,tren,barco,2809,30.179924937661557,0
4686,barco,tren,6686,30.487151793781038,0
4687,barco,tren,2747,30.139433559853046,0
4688,barco,tren,9162,30.357193918123997,0
4689,tren,barco,8280,30.427702177893817,0
4690,tren,barco,6561,30.47990277974633,0
4691,barco,tren,8689,30.825401825722178,0
4692,tren,barco,6194,30.451264970782084,0
4693,barco,tren,8068,30.57399204375856,0
4694,barco,tren,3284,30.185525389652494,0
4695,barco,tren,3009,30.20891697645376,0
4696,tren,barco,9717,31.084394576750835,0
4697,barco,tren,9356,30.495189617812752,0
4698,barco,tren,9117,30.92541914803033,0
4699,barco,tren,5956,30.37536407344797,0
4700,barco,tren,2077,30.245152406820857,0
4701,barco,tren,7618,30.872743609599976,0
4702,barco,tren,2624,30.164315474346633,0
4703,tren,barco,4700,30.368942273373932,0
4704,tren,barco,7332,30.506039392202048,0
4705,barco,tren,2823,30.1289364786469,0
4706,tren,barco,1479,30.141077488375,0
4707,tren,barco,6292,30.798364840378543,0
4708,tren,barco,5196,30.721362014152568,0
4709,tren,barco,6036,30.595444973852672,0
4710,barco,tren,5717,30.53959102005875,0
4711,tren,barco,8481,30.814064026683482,0
4712,barco,tren,2545,30.159143233369758,0
4713,barco,tren,9251,30.73216310403951,0
4714,barco,tren,9381,30.6433118522386,0
4715,tren,barco,1059,30.115634164774526,0
4716,tren,barco,1484,30.12082053575886,0
4717,barco,tren,2244,30.115648689990888,0
4718,barco,tren,8110,30.581417532082988,0
4719,barco,tren,4878,30.176146334118194,0
4720,tren,barco,7993,30.39894315567382,0
4721,barco,tren,7202,30.58778943139311,0
4722,barco,tren,1488,30.121831139997518,0
